"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Search and Rescue","010.11 Q0019","Which answer does NOT belong to the procedures for pilot-in-command intercepting a distress transmission?","Send visual signals","Acknowledge the distress transmission","Report the danger to Rescue Coordination Center (RCC)","Record the position of the accident","Send visual signals","PDF"
"Search and Rescue","010.11 Q0020","An aeroplane is flying over the ocean when it intercepts a distress call. The pilot-in-command follows the necessary procedure for intercepting a distress transmission, but the radio operator at that area asks the pilot to standby. What should the pilot do while waiting for further instructions?","Descend to a lower flight level for better visual search","Call the operator (airlines) and ask for SAR help, also inform that the flight will be diverted to the closest airport at the end of the duty","Proceed to the position given in the distress message","Make a general call asking other aeroplanes and ships to assist","Proceed to the position given in the distress message","PDF"
"Search and Rescue","010.11 Q0021","What is the first visual step done by an aeroplane to inform a vessel about another vessel in distress and guide it to the location of the accident?","The aircraft must circulate around the craft at least once","The aircraft must fly above the craft at least once","The aircraft must fly parallel to the craft at a very low altitude only once","The pilot switches on and off twice the aircraft's navigation lights","The aircraft must circulate around the craft at least once","PDF"
"Search and Rescue","010.11 Q0022","What is the second step of visual guidance to direct a","surface craft towards an aircraft or a surface craft in distress? Select the most complete answer.","Crossing the projected course of the surface craft close ahead at low altitude and changing the propeller pitch","All answers are correct","Crossing the projected course of the surface craft close ahead at low altitude and reopening and closing the throttle","All answers are correct","PDF"
"Search and Rescue","010.11 Q0023","Which signal code used by survivors indicates that medical assistance is needed?","V","N","X","H","X","PDF"
"Search and Rescue","010.11 Q0024","If a pilot is flying in a mountainous region and notices a 'V' symbol on the ground, what does this symbol mean?","Assistance is required","Medical assistance is required","A safe site for a helicopter to land","Crash site","Assistance is required","PDF"
"Search and Rescue","010.11 Q0025","Using the ground-air visual code, the symbol 'LLL' means _____.","operation completed","None of the above","All of the above","Information not specified by ICAO regulations","operation completed","Synthesized"
"Search and Rescue","010.11 Q0026","Using the ground-air visual code, the symbol 'XX' means _____.","nothing found, will continue to search","we have found all personnel","operation completed","we are not able to continue, returning to the base","we are not able to continue, returning to the base","PDF"
"Search and Rescue","010.11 Q0027","Which signal code is used by survivors on the ground to indicate """"AFFIRMATIVE"""" signal?","Y","A","F","YES","Y","PDF"
"Search and Rescue","010.11 Q0028","Which signal code is used by survivors on the ground to indicate """"NEGATIVE"""" signal?","N","Y","No","V","N","PDF"
"Search and Rescue","010.11 Q0029","How can a pilot confirm that he/she understood the ground signals during daytime rescue operations?","By circulating twice around the crash site at a relatively low altitude","By rocking the aircraft’s wings","By switching on and off twice the aircraft's navigation lights","By making a 360° manoeuvre","By rocking the aircraft’s wings","PDF"
"Search and Rescue","010.11 Q0030","How can a pilot confirm that he/she understood the ground signals during night rescue operations (in the dark)?","By flying over a group of people in distress as low as possible with landing lights on","By flashing the landing lights twice","By switching off all the lights for few seconds then turning them all on","By switching on and off twice the aircraft's navigation lights","By flashing the landing lights twice","PDF"
"Search and Rescue","010.11 Q0031","Who assigned the colours of the streamers attached to droppable containers and packages used in SAR operations?","JAA","ECAC","NATO","ICAO","ICAO","Synthesized"
"Search and Rescue","010.11 Q0032","What is the colour of a streamer attached to droppable containers and packages with miscellaneous equipment (e.g. cooking equipment)?","Black","It is regulated only at the national level","It applies only to military aircraft","All of the above","Black","Synthesized"
"Search and Rescue","010.11 Q0033","The colour of droppable containers and streamers for food and water is _____.","blue","None of the above","All of the above","Information not specified by ICAO regulations","blue","Synthesized"
"Search and Rescue","010.11 Q0034","Inside the container with _____ streamer , there are medical supplies and first aid kits.","red","None of the above","All of the above","Information not specified by ICAO regulations","red","Synthesized"
"Search and Rescue","010.11 Q0035","The containers with yellow streamers contain survival equipment such as _____.","emergency blankets and protective clothing","None of the above","All of the above","Information not specified by ICAO regulations","emergency blankets and protective clothing","Synthesized"
"Search and Rescue","010.11 Q0036","The frequencies _____ are emergency frequencies used for the communication between aircraft in distress and SAR","aircraft.","131.5 MHz and 343.0 kHz","119.7 MHz and 6182 MHz","121.5 MHz and 243.0 MHz","121.5 MHz and 243.0 MHz","PDF"
