"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – 050.08(2)","050.08(2) Q0011","The Saturated Adiabatic Lapse Rate (SALR) is _____.","0.6 °C/100 m","1.8 °C/100 m","1 °C/100 m","3° C/100 m","0.6 °C/100 m","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0012","Which of the local winds is cold?","Mistral","Chinook","Foehn","No other answer is correct","Mistral","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0013","Cold-air drops can be spotted on 500 hPa weather charts, because of the characteristic pattern of _____.","isohypes","isobars","isotherms","isochrones","isohypes","Evionica"
"Meteorology – 050.08(2)","050.08(2) Q0014","Which statement regarding frontal waves is not true?","Frontal waves form when a cold front meets a warm front travelling in the same direction","Frontal waves typically bring wet weather","This was the wrong answer
Frontal waves can develop into occlusions","Frontal waves can develop into anticyclones","Frontal waves form when a cold front meets a warm front travelling in the same direction","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0001","Which condition is not necessary for the icing caused by freezing to occur?","Ambient temperature lower than 0°C","Airframe temperature lower than 0°C","The presence of liquid water","No other answer is correct","Ambient temperature lower than 0°C","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0002","Large supercooled droplets are _____ dangerous than the small ones, because they can form _____ ice.","more; clear","less; clear","less; rime","more; rime","more; clear","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0003","In which temperature range is the risk of ice accretion negligible?","-40 °C to -50 °C","-10 °C to -30 °C","0 °C to -10 °C","-30 °C to -40 °C","-40 °C to -50 °C","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0004","In which condition does rime ice not typically accrete?","In Cumulus, Cumulonimbus and Nimbostratus clouds in temperatures between 0 °C and -20 °C","In Cumulus, Cumulonimbus and Nimbostratus clouds in temperatures between -20 °C and -40 °C","In Stratus, Stratocumulus, Altostratus and Altocumulus clouds in temperatures between 0 °C and -20 °C","In Stratus, Stratocumulus, Altostratus and Altocumulus clouds in temperatures between -20 °C and -40 °C","In Cumulus, Cumulonimbus and Nimbostratus clouds in temperatures between 0 °C and -20 °C","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0005","In which conditions is the risk of carburettor icing the highest?","Temperature – 10 °C and relative humidity – 80%","Temperature – 30 °C and relative humidity – 80%","Temperature – 10 °C and relative humidity – 40%","Temperature – 30 °C and relative humidity – 40%","Temperature – 10 °C and relative humidity – 80%","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0006","In which type of clouds do small supercooled droplets typically exist? Select the most complete answer.","Stratocumulus","All answers are correct","Cumulonimbus","Cumulus","Stratocumulus","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0007","In which temperature range do large supercooled droplets
typically exist? Select the most complete answer.","0 °C to -20 °C","All answers are correct","-40 °C to -60 °C","-20 °C to -40 °C","0 °C to -20 °C","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0008","Which type of ice can be best described as opaque, light and brittle?","Rime ice","Mixed ice","Hoar frost","Clear ice","Rime ice","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0009","Which type of ice can be best described as transparent, heavy and structurally strong?","Glaze","Mixed ice","Rime ice","Hoar frost","Glaze","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0010","Which type of ice accretion can be encountered outside the clouds?","Hoar frost","Rime ice","Mixed ice","No other answer is correct","Hoar frost","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0011","If ice-protection equipment must be used occasionally to avoid ice accretion, the icing intensity is _____ and if it does not have to be used at all, unless the aircraft spends over an hour in these conditions, the intensity is _____.","light; trace","moderate; light","moderate; trace","severe; light","light; trace","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0012","Which type of ice accretes as a result of precipitation freezing? Select the most complete answer.","Clear ice","Rime ice","Mixed ice","All answers are correct","Clear ice","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0013","Which type of ice generally cannot be encountered on the ground?","Rime ice","Clear ice","Hoar frost","No other answer is correct","Rime ice","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0014","Which hazard related to icing can be caused by clear ice, but not by rime ice? Select the most complete answer.","All answers are correct","Flight control problems","Severe propeller vibrations","Structural damage to the airframe","All answers are correct","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0015","Which type of icing obscures pilots’ vision, interferes with radio signals and causes additional drag, especially during take-off, but does not alter the shape of the airfoil?","Hoar frost","Rime ice","Mixed ice","Clear ice","Hoar frost","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0016","Which type of icing can be encountered in temperatures lower than -40°C?","Ice Crystal Icing (ICI)","Hoar frost","Rime ice","No other answer is correct","Ice Crystal Icing (ICI)","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0017","Where do ice crystals potentially causing Ice Crystal Icing (ICI) typically exist? Select the most complete answer.","All answers are correct","At altitudes above 9 km","Close to thunderstorms or convective clouds","In the Asia-Pacific region","All answers are correct","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0018","If the Total Air Temperature (TAT) probe indicates 0 °C and there are water droplets on the windscreen, which kind of icing hazard can the flight crew of the aircraft cruising at FL380 expect?","Ice Crystal Icing (ICI)","Freezing precipitation","Hoar frost","No other answer is correct","Ice Crystal Icing (ICI)","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0019","Which of the following techniques is not an effective way of avoiding Ice Crystal Icing (ICI) conditions?","Avoiding storm cells by 10 NM","Avoiding flying over the storm cells","No other answer is correct","Avoiding flying over the areas of heavy rain","Avoiding storm cells by 10 NM","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0020","In which circumstances is hoar frost the most likely to occur?","When the aircraft flies from a cold region into a warm region with a high level of humidity in the air","When the aircraft flies from a warm region into a cold region with a high level of humidity in the air","When the aircraft flies from a warm region into a cold region with a low level of humidity in the air","When the aircraft flies from a cold region into a warm region with a low level of humidity in the air","When the aircraft flies from a cold region into a warm region with a high level of humidity in the air","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0021","Which de-icing technique is not effective against hoar frost?","No other answer is correct","Increasing speed","Flying into a warmer region","Using de-icing fluid","No other answer is correct","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0022","What influence on the 0 °C isotherm does topography have?","The 0 °C isotherms can appear lower than expected over mountains’ peaks","The 0 °C isotherms can appear higher than expected over mountains’ peaks","Topography does not influence the 0 °C isotherm","The 0 °C isotherms can disappear completely over mountains’ peaks","The 0 °C isotherms can appear lower than expected over mountains’ peaks","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0023","How do mountainous areas affect the risk of icing?","When flying in a mountainous area, the risk of icing is higher","When flying in a mountainous area, the risk of icing is lower","Mountainous areas do not affect the risk of icing","When flying in a mountainous area, the risk of icing is higher, but only if the peaks are covered in snow","When flying in a mountainous area, the risk of icing is higher","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0024","Which zone is not typically associated with a high risk of icing?","Area under a cold front","Cumuliform clouds","Stratiform clouds","Area under a warm front","Area under a cold front","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0025","Which of the following is associated with the water content as high as 8 g/m3?","Ice crystals","Precipitation","Large supercooled droplets","Small supercooled droplets","Ice crystals","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0026","Which components of gas-turbine engines can be directly affected by Ice Crystal Icing (ICI)? Select the most complete answer.","Compressor blades","Turbine blades","Air intakes","All answers are correct","Compressor blades","Evionica"
"Meteorology – 050.09(1)","050.09(1) Q0027","Why do flight crews use the weather radar’s tilt function and scan for rain below the flight level?","Because ice crystals occur over areas of heavy rain","When flying in a mountainous area, the risk of icing is lower","Mountainous areas do not affect the risk of icing","When flying in a mountainous area, the risk of icing is higher, but only if the peaks are covered in snow","Because ice crystals occur over areas of heavy rain","Evionica"
