"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0036","What is a magneto?","A strong magnet rotating inside the primary coil","A strong magnet around which the primary coil rotates","A strong magnet rotating inside the secondary coil","A strong magnet around which the secondary coil rotates","A strong magnet rotating inside the primary coil","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0037","How is the dead magneto check performed?","By switching one magneto off at around 1000 rpm","By switching both magnetos off at around 1000 rpm","By switching each magneto to compare the rpm drop at about 75% of maximum engine rpm","None of the answers is correct","By switching one magneto off at around 1000 rpm","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0038","How is the live magneto check performed?","By switching both magnetos off at around 1000 rpm","By switching one magneto off at around 1000 rpm","By switching each magneto to compare the rpm drop at about 75% of maximum engine rpm","None of the answers is correct","By switching both magnetos off at around 1000 rpm","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0039","How is the magneto drop check performed?","By switching each magneto to compare the rpm drop at about 75% of maximum engine rpm","By switching both magnetos off at around 1000 rpm","By switching one magneto off at around 1000 rpm","None of the answers is correct","By switching each magneto to compare the rpm drop at about 75% of maximum engine rpm","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0040","What is flashover?","Flashover is an event when moisture misdirects high voltage current to another spark plug than the one which should be firing","Flashover is an event when the mixture is ignited too late","Flashover is an event when the booster coil delivers a high voltage to the distributor rotor trailing-arm providing a retarded spark","Flashover is an event when the mixture is ignited too early","Flashover is an event when moisture misdirects high voltage current to another spark plug than the one which should be firing","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0041","How to prevent the flashover?","By waxing coils, condensers, distributors and distributor motors","By proper ignition timing","By increasing the engine rpm","None of the answers is correct","By waxing coils, condensers, distributors and distributor motors","Evionica"
"Airframe – Q8 021.10(4)","Q8 021.10(4) Q0042","What is the task of the glow plug? Select the most complete answer.","To preheat the diesel engine’s combustion chamber","To ignite the mixture in the diesel engine","To ignite the mixture in the petrol engine","Aircraft generators produce only DC at variable frequency with no regulation","To preheat the diesel engine’s combustion chamber","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0001","What is the task of the propeller?","To generate thrust","None of the answers is correct","To generate lift","To cool down the pilot","To generate thrust","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0002","How is the chord line defined? Select the most complete answer.","A straight line connecting the centres of curvature of the leading and trailing edges","The distance between the leading edge and trailing edge","A line connecting the leading and trailing edges of an aerofoil","No, it is not possible","A straight line connecting the centres of curvature of the leading and trailing edges","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0003","How is the chord defined? Select the most complete answer.","The distance between the leading edge and trailing edge","A line connecting the leading and trailing edges of an aerofoil","A straight line connecting the centres of curvature of the leading and trailing edges","Windmilling position","The distance between the leading edge and trailing edge","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0004","How is the mean camber line defined? Select the most complete answer.","A line connecting the leading and trailing edges of an aerofoil","The distance between the leading edge and trailing edge","A straight line connecting the centres of curvature of the leading and trailing edges","The pilot can select a fine or coarse pitch only while operating on the ground","A line connecting the leading and trailing edges of an aerofoil","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0005","When the aerofoil has a positive camber?","When the camber line lies above the chord line","When the camber line lies below the chord line","When the chord line and camber line are coincidental","None of the answers is correct","When the camber line lies above the chord line","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0006","When the aerofoil has a negative camber?","When the camber line lies below the chord line","When the camber line lies above the chord line","When the chord line and camber line are coincidental","None of the answers is correct","When the camber line lies below the chord line","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0007","When the aerofoil is symmetrical?","When the chord line and camber line are coincidental","When the camber line lies below the chord line","When the camber line lies above the chord line","None of the answers is correct","When the chord line and camber line are coincidental","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0008","How is the maximum camber defined?","A maximum distance between the camber line and the chord line","A distance between the camber line and the chord line","A distance between the leading edge and trailing edge","A maximum distance between the leading edge and trailing edge","A maximum distance between the camber line and the chord line","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0009","How is the blade angle defined?","The angle between the blade chord and the plane of rotation","The angle between the actual path of the propeller and the plane of rotation","The angle between the blade chord and the relative airflow","None of the answers is correct","The angle between the blade chord and the plane of rotation","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0010","How is the angle of attack defined?","The angle between the blade chord and the relative airflow","The angle between the blade chord and the plane of rotation","The angle between the actual path of the propeller and the plane of rotation","None of the answers is correct","The angle between the blade chord and the relative airflow","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0011","How is the geometric pitch defined ? Select the most complete newer","All answers are correct","The distance that propeller would forward in one revelation if it were moving through the air the blade angle","The theoretical distance that the propeller would move forward in one revolution if it were moving through the air at zero blade angle of attack","The sum of effective pitch and propeller slip","All answers are correct","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0012","How is the propeller slip defined?","The difference between the geometric and the effective pitch","The sum of the effective and geometric pitch","The ratio of the geometric pitch to the effective pitch","None of the answers is correct","The difference between the geometric and the effective pitch","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0013","How is the helix angle defined?","The angle between the actual path of the propeller and the plane of rotation","None of the answers is correct","The angle between the blade chord and the plane of rotation","The angle between the blade chord and the relative airflow","The angle between the actual path of the propeller and the plane of rotation","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0014","When the pitch can be adjusted in the adjustable-pitch propeller","On the ground with engine off","During the pre-flight engine check","During the flight","None of the answers is correct","On the ground with engine off","Evionica"
"Airframe – Q9 021.10(5)","Q9 021.10(5) Q0015","What is the operating principle of the two pitch propeller system?","The pilot can select a fine or coarse pitch on the ground and during the flight","None of the answers is correct","A fine or coarse pitch has to be set before the flight","The pilot can select a fine or coarse pitch only while operating on the ground","The pilot can select a fine or coarse pitch on the ground and during the flight","Evionica"
